1461235137.543;0.15;0.15;0.15;0.15;-2.527280228022801e-16;-2.527280228022801e-16
1461235137.651;0.15;0.15;0.15;0.15;-4.553906242874284e-16;-4.553906242874284e-16
1461235137.757;0.15;0.15;0.15;0.15;-6.179057644183689e-16;-6.179057644183689e-16
1461235137.863;0.15;0.15;0.15;0.15;-7.482266552893701e-16;-7.482266552893701e-16
1461235137.971;0.15;0.15;0.15;0.15;-8.52730977678826e-16;-8.52730977678826e-16
1461235138.078;0.15;0.15;0.15;0.15;-9.365329938029305e-16;-9.365329938029305e-16
1461235138.183;0.15;0.15;0.15;0.15;-1.00373383053285e-15;-1.00373383053285e-15
1461235138.289;0.13026004728089277;0.14601873536333962;0.15;0.15;-1.6820997920074872;-0.5883869823993443
1461235138.396;0.13026004728089277;0.1480562060893397;0.15;0.15;-1.3908076759714638;-0.18716153213534076
1461235138.551;0.13026004728089277;0.1514519906326732;0.15;0.15;-1.1572205281221768;0.356000579376556
1461235138.657;0.13026004728089277;0.15348946135867328;0.15;0.15;-0.9699069942618337;0.5814988448558127
1461235138.763;0.13711583924304502;0.1657142857146738;0.15;0.15;0.29431083389115476;3.372883297230508
1461235138.869;0.14534278959762773;0.17454332552734084;0.15;0.15;2.257728457397335;5.197787140128289
1461235138.977;0.15768321512950176;0.1820140515226745;0.15;0.15;4.683085480037107;5.7536136137616065
1461235139.083;0.17413711583866717;0.19016393442667484;0.15;0.15;5.982529441500333;6.67835525478752
1461235139.189;0.19881796690241527;0.1976346604220085;0.15;0.15;5.685871705888928;6.974053562339773
1461235139.295;0.21732860520022634;0.20103044496534198;0.15;0.15;6.503613156568605;6.205725450520003
1461235139.401;0.2351536643018222;0.20238875878267537;0.15;0.15;7.367565655461377;5.275759999189135
1461235139.507;0.2488652482261267;0.20238875878267537;0.15;0.15;8.882444503485797;4.341904652462347
1461235139.612;0.2598345153655703;0.1996721311480086;0.15;0.15;10.435835303886194;3.1915606999908874
1461235139.718;0.26394799054286167;0.1962763466046751;0.15;0.15;9.335318041470492;2.1629604436545313
1461235139.824;0.26463356973907687;0.19220140515267495;0.15;0.15;7.9586800051344735;1.230552658647691
1461235139.935;0.26052009456178554;0.18676814988334137;0.15;0.15;6.216788352712705;0.2734773402526277
1461235140.04;0.25229314420720284;0.1806557377053411;0.15;0.15;3.396852351547689;-0.6059030233662042
1461235140.146;0.2351536643018222;0.17046838407534068;0.15;0.15;0.8345023155403144;-3.649478552983351
1461235140.252;0.2241843971623786;0.1657142857146738;0.15;0.15;-2.215444737328197;-3.5856205830707726
1461235140.358;0.1967612293137696;0.15688524590200675;0.15;0.15;-2.1808285832213787;-5.301620207831501
1461235140.465;0.1727659574462367;0.15348946135867328;0.15;0.15;-2.706152337688017;-4.738601510846693
1461235140.57;0.1473995271862734;0.15416861826733996;0.15;0.15;-2.9212866039363603;-3.700058398376469
1461235140.679;0.12271867612252528;0.15960187353667354;0.15;0.15;-3.218896570010146;-2.146988594155389
1461235140.786;0.22486997635859382;0.28728337236601237;0.15;0.15;-2.581233159491136;-1.7216701536532062
1461235140.892;0.22349881796616336;0.28728337236601237;0.15;0.15;-2.0700050523258353;-1.0349971791199162
1461235140.998;0.23172576832074607;0.28660421545734566;0.15;0.15;0.6412030527380777;-0.5637512257505982
1461235141.104;0.22829787233966994;0.28728337236601237;0.15;0.15;0.25522543511961954;-0.03790048783222699
1461235141.21;0.2378959810866831;0.28728337236601237;0.15;0.15;3.4903983079951812;0.3152177159019269
1461235141.316;0.07335697399502908;0.2845667447313456;0.15;0.15;2.7989504031813355;0.27676265073245254
1461235141.422;0.07335697399502908;0.2845667447313456;0.15;0.15;2.02046675371803;0.5733162038129757
1461235141.528;0.07335697399502908;0.2845667447313456;0.15;0.15;1.396200715213405;0.8111224980282471
1461235141.635;0.07335697399502908;0.2845667447313456;0.15;0.15;0.8956017789365466;1.0018193653594734
1461235141.74;0.07335697399502908;0.2845667447313456;0.15;0.15;0.49417149193613374;1.1547391832723837
1461235141.846;0.07335697399502908;0.2845667447313456;0.15;0.15;0.17226454479050266;1.2773655852567465
1461235141.952;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.08587263612557891;1.3756996970080069
1461235142.058;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.29287284150218473;1.4545538212213427
1461235142.164;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.4588663061936849;1.5177869434280167
1461235142.272;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.5919764655297989;1.5684935841255485
1461235142.378;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.6987175023014287;1.6091552393008992
1461235142.484;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.7843131396885986;1.641761820586013
1461235142.59;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.8529522813093702;1.6679090381185457
1461235142.696;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.9079940089750669;1.6888764918578838
1461235142.806;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.952131970390189;1.705690293011459
1461235142.914;0.07335697399502908;0.2845667447313456;0.15;0.15;-0.9875262016489755;1.719173280156511
1461235143.02;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0159088356953965;1.729985287548128
1461235143.126;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0386688699372213;1.7386554362754658
1461235143.233;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0569201413957408;1.745608028539918
1461235143.338;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0715558359783275;1.7511833122767821
1461235143.444;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0832921994641038;1.7556541323053736
1461235143.554;0.07335697399502908;0.2845667447313456;0.15;0.15;-1.0927035893433479;1.759239282886301
1461235143.66;0.21184397163050456;0.2845667447313456;0.15;0.15;-0.8762390082944306;1.7621142151371467
