1461236221.262;0.1364302600468298;0.17454332552734084;0.15;0.15;-0.2030056526503396;0.5411168029756969
1461236221.37;0.1364302600468298;0.17454332552734084;0.15;0.15;-0.19462080218996122;0.5088873393812875
1461236221.476;0.1364302600468298;0.17454332552734084;0.15;0.15;-0.18705850555974596;0.4798195861654897
1461236221.582;0.1364302600468298;0.17386416861867415;0.15;0.15;-0.18023807022895483;0.4440145561008524
1461236221.688;0.13780141843926025;0.17250585480134076;0.15;0.15;-0.15598263597814888;0.40155577446031415
1461236221.794;0.14054373522412114;0.16978922716667397;0.15;0.15;-0.1136362837027331;0.34292875274006757
1461236221.9;0.14397163120519726;0.1677517564406739;0.15;0.15;-0.06348885432884557;0.2973333384966668
1461236222.006;0.14808510638248862;0.1650351288060071;0.15;0.15;-0.005732179942782099;0.24488872664292874
1461236222.114;0.1528841607559952;0.16163934426267362;0.15;0.15;0.05945832483186053;0.18568867449737422
1461236222.242;0.15768321512950176;0.15892271662800683;0.15;0.15;0.12226307887312127;0.13899978990857714
1461236222.35;0.1638534278954388;0.15552693208467336;0.15;0.15;0.20223617685853712;0.08499008080215148
1461236222.458;0.16796690307273013;0.15416861826733996;0.15;0.15;0.25053926821903005;0.062166241654975515
1461236222.566;0.1727659574462367;0.15348946135867328;0.15;0.15;0.30720007189547266;0.0500184309200685
1461236222.672;0.1755082742310976;0.15348946135867328;0.15;0.15;0.33333556370681444;0.048076565711425025
1461236222.783;0.17687943262352807;0.15484777517600667;0.15;0.15;0.33988145727998753;0.06401760923976953
1461236222.89;0.1775650118197433;0.15688524590200675;0.15;0.15;0.3372725662706255;0.08910103208845238
1461236222.996;0.17619385342731284;0.16096018735400694;0.15;0.15;0.3082492830350401;0.14213729301199357
1461236223.102;0.1748226950348824;0.1650351288060071;0.15;0.15;0.28090779272813604;0.1933756262511531
1461236223.208;0.17208037825002148;0.16978922716667397;0.15;0.15;0.23572333685448374;0.2525613884140403
1461236223.316;0.16865248226894536;0.17522248243600755;0.15;0.15;0.18295953717931376;0.31948126921572517
1461236223.422;0.16316784869922357;0.1833723653400079;0.15;0.15;0.10341339536702226;0.4266171704215306
