1461233995.84;0.15;0.15
1461233995.889;0.15;0.15
1461233995.921;0.15;0.15
1461233995.969;0.15;0.15
1461233996.0;0.15;0.15
1461233996.051;0.15;0.15
1461233996.082;0.15;0.15
1461233996.131;0.15;0.15
1461233996.163;0.15;0.15
1461233996.21;0.15;0.15
1461233996.239;0.15;0.15
1461233996.288;0.15;0.15
1461233996.32;0.15;0.15
1461233996.37;0.15;0.15
1461233996.4;0.15;0.15
1461233996.449;0.15;0.15
1461233996.483;0.15;0.15
1461233996.531;0.15;0.15
1461233996.561;0.15;0.15
1461233996.609;0.15;0.15
1461233996.64;0.15;0.15
1461233996.688;0.15;0.15
1461233996.721;0.15;0.15
1461233996.769;0.15;0.15
1461233996.801;0.15;0.15
1461233996.848;0.15;0.15
1461233996.881;0.15;0.15
1461233996.928;0.15;0.15
1461233996.961;0.15;0.15
1461233997.009;0.15;0.15
1461233997.041;0.15;0.15
1461233997.089;0.15;0.15
1461233997.12;0.15;0.15
1461233997.169;0.15;0.15
1461233997.2;0.15;0.15
1461233997.248;0.15;0.15
1461233997.28;0.15;0.15
1461233997.329;0.15;0.15
1461233997.361;0.15;0.15
1461233997.409;0.15;0.15
1461233997.44;0.15;0.15
1461233997.487;0.15;0.15
1461233997.519;0.15;0.15
1461233997.567;0.15;0.15
1461233997.6;0.15;0.15
1461233997.648;0.15;0.15
1461233997.68;0.15;0.15
1461233997.728;0.15;0.15
1461233997.76;0.15;0.15
1461233997.808;0.15;0.15
1461233997.84;0.15;0.15
1461233997.887;0.15;0.15
1461233997.919;0.15;0.15
1461233997.967;0.15;0.15
1461233998.001;0.15;0.15
1461233998.048;0.15;0.15
1461233998.081;0.15;0.15
1461233998.127;0.15;0.15
1461233998.162;0.15;0.15
1461233998.208;0.15;0.15
1461233998.24;0.15;0.15
1461233998.288;0.15;0.15
1461233998.32;0.15;0.15
1461233998.367;0.15;0.15
1461233998.416;0.15;0.15
1461233998.448;0.15;0.15
1461233998.497;0.15;0.15
1461233998.528;0.15;0.15
1461233998.577;0.15;0.15
1461233998.608;0.15;0.15
1461233998.657;0.15;0.15
1461233998.688;0.15;0.15
1461233998.735;0.15;0.15
1461233998.767;0.15;0.15
1461233998.816;0.15;0.15
1461233998.848;0.15;0.15
1461233998.896;0.15;0.15
1461233998.928;0.15;0.15
1461233998.976;0.15;0.15
1461233999.008;0.15;0.15
1461233999.057;0.15;0.15
1461233999.088;0.15;0.15
1461233999.135;0.15;0.15
1461233999.167;0.15;0.15
1461233999.215;0.15;0.15
1461233999.249;0.15;0.15
1461233999.297;0.15;0.15
1461233999.328;0.15;0.15
1461233999.377;0.15;0.15
1461233999.408;0.15;0.15
1461233999.456;0.15;0.15
1461233999.489;0.15;0.15
1461233999.535;0.15;0.15
1461233999.567;0.15;0.15
1461233999.615;0.15;0.15
1461233999.647;0.15;0.15
1461233999.696;0.15;0.15
1461233999.727;0.15;0.15
1461233999.776;0.15;0.15
1461233999.808;0.15;0.15
1461233999.856;0.15;0.15
1461233999.888;0.15;0.15
1461233999.936;0.15;0.15
1461233999.969;0.15;0.15
1461234000.015;0.15;0.15
1461234000.048;0.15;0.15
1461234000.095;0.15;0.15
1461234000.128;0.15;0.15
1461234000.175;0.15;0.15
1461234000.208;0.15;0.15
1461234000.256;0.15;0.15
1461234000.287;0.15;0.15
1461234000.336;0.15;0.15
1461234000.367;0.15;0.15
1461234000.415;0.15;0.15
1461234000.821;0.15;0.15
1461234000.848;0.15;0.15
1461234000.896;0.15;0.15
1461234000.928;0.15;0.15
1461234000.975;0.15;0.15
1461234001.007;0.15;0.15
1461234001.055;0.15;0.15
1461234001.088;0.15;0.15
1461234001.136;0.15;0.15
1461234001.185;0.15;0.15
1461234001.216;0.15;0.15
1461234001.265;0.15;0.15
1461234001.296;0.15;0.15
1461234001.345;0.15;0.15
1461234001.376;0.15;0.15
1461234001.423;0.15;0.15
1461234001.455;0.15;0.15
1461234001.503;0.15;0.15
1461234001.536;0.15;0.15
1461234001.584;0.15;0.15
1461234001.616;0.15;0.15
1461234001.664;0.15;0.15
1461234001.696;0.15;0.15
1461234001.745;0.15;0.15
1461234001.776;0.15;0.15
1461234001.823;0.15;0.15
1461234001.855;0.15;0.15
1461234001.903;0.15;0.15
1461234001.936;0.15;0.15
1461234001.984;0.15;0.15
1461234002.017;0.15;0.15
1461234002.064;0.15;0.15
1461234002.096;0.15;0.15
1461234002.144;0.15;0.15
1461234002.176;0.15;0.15
1461234002.223;0.15;0.15
1461234002.256;0.15;0.15
1461234002.303;0.15;0.15
1461234002.336;0.15;0.15
1461234002.384;0.15;0.15
1461234002.417;0.15;0.15
1461234002.466;0.15;0.15
1461234002.498;0.15;0.15
1461234002.544;0.15;0.15
1461234002.577;0.15;0.15
1461234002.625;0.15;0.15
1461234002.657;0.15;0.15
1461234002.704;0.15;0.15
1461234002.736;0.15;0.15
1461234002.783;0.15;0.15
1461234002.815;0.15;0.15
1461234002.863;0.15;0.15
1461234002.895;0.15;0.15
1461234002.944;0.15;0.15
1461234002.977;0.15;0.15
1461234003.024;0.15;0.15
1461234003.056;0.15;0.15
1461234003.106;0.15;0.15
1461234003.138;0.15;0.15
1461234003.186;0.15;0.15
1461234003.218;0.15;0.15
1461234003.264;0.15;0.15
1461234003.298;0.15;0.15
1461234003.345;0.15;0.15
1461234003.378;0.15;0.15
1461234003.424;0.15;0.15
1461234003.456;0.15;0.15
1461234003.503;0.15;0.15
1461234003.536;0.15;0.15
1461234003.586;0.15;0.15
1461234003.617;0.15;0.15
1461234003.664;0.15;0.15
1461234003.696;0.15;0.15
1461234003.745;0.15;0.15
1461234003.777;0.15;0.15
1461234003.824;0.15;0.15
1461234003.857;0.15;0.15
1461234003.905;0.15;0.15
1461234003.954;0.15;0.15
1461234003.983;0.15;0.15
1461234004.033;0.15;0.15
1461234004.063;0.15;0.15
1461234004.111;0.15;0.15
1461234004.143;0.15;0.15
1461234004.191;0.15;0.15
1461234004.224;0.15;0.15
1461234004.272;0.15;0.15
1461234004.304;0.15;0.15
1461234004.351;0.15;0.15
1461234004.385;0.15;0.15
1461234004.437;0.15;0.15
1461234004.464;0.15;0.15
1461234004.512;0.15;0.15
1461234004.544;0.15;0.15
1461234004.593;0.15;0.15
1461234004.625;0.15;0.15
1461234004.673;0.15;0.15
1461234004.705;0.15;0.15
1461234004.752;0.15;0.15
1461234004.785;0.15;0.15
1461234004.831;0.15;0.15
1461234004.864;0.15;0.15
1461234004.913;0.15;0.15
1461234004.945;0.15;0.15
1461234004.993;0.2077304964532132;0.17046838407534068
1461234005.025;0.20841607564942843;0.17250585480134076
1461234005.076;0.2077304964532132;0.17522248243600755
1461234005.103;0.20635933806078274;0.17861826697934102
1461234005.151;0.20361702127592185;0.17861826697934102
1461234005.184;0.2022458628834914;0.17861826697934102
1461234005.232;0.20018912529484573;0.17861826697934102
1461234005.266;0.19881796690241527;0.1792974238880077
1461234005.313;0.1967612293137696;0.1792974238880077
1461234005.346;0.19539007092133914;0.1792974238880077
